X = 50 M = 4 N = 5000
500;32.0;28046.0;60.91999999999996
750;33.75;40512.0;60.24000000000001
1000;33.0;52604.0;52.07999999999993
1250;33.0;64947.0;48.940000000000055
1500;33.5;77115.0;42.299999999999955
1750;41.0;89367.0;37.33999999999992
2000;32.0;101579.0;31.579999999999927
2250;32.0;113770.0;25.40000000000009
2500;33.0;126095.0;21.90000000000009
