X = 50 N = 5000 delay = 500
1;33.8;34.44;65.22000000000003
6;38.13898305084746;39.56949152542373;57.36721088435373
11;40.5819209039548;44.143126177024484;56.22715677179963
16;37.145643693107935;38.698309492847855;58.269770408163275
21;43.51730959446093;71.46587537091987;66.51548833819243
26;46.0017316017316;80.86233766233767;72.34754382522239
31;44.29029957203994;84.0663338088445;75.93254882598201
