X = 50 N = 5000 delay = 500
1;36.0;28263.0;65.25999999999999
6;33.0;28044.0;60.879999999999995
11;NaN;NaN;0.0
16;63.0;27683.0;53.65999999999997
21;NaN;NaN;0.0
26;NaN;NaN;0.0
31;NaN;NaN;0.0
