X = 50 M = 4 N = 5000
500;42.49238578680203;42.796954314720814;57.21112244897958
750;38.878172588832484;39.411167512690355;54.26091836734696
1000;39.71573604060914;40.015228426395936;50.91316326530614
1250;40.95384615384615;41.246153846153845;43.144438775510196
1500;40.36548223350254;40.63959390862944;37.06163265306128
1750;38.9492385786802;39.15228426395939;34.19806122448978
2000;40.28934010152284;40.59390862944162;23.579081632653015
2250;41.76142131979695;41.98984771573604;19.984387755102034
2500;40.62755102040816;41.13265306122449;14.862244897959158
