X = 50 M = 4 delay = 500
1000;2.0;26904.0;38.08000000000004
2000;8.0;27042.0;40.84000000000003
3000;14.0;27265.0;45.299999999999955
4000;21.0;27580.0;51.60000000000002
5000;33.0;28078.0;61.559999999999945
6000;49.0;27078.0;41.559999999999945
7000;70.0;28029.0;60.58000000000004
8000;86.0;29086.0;81.72000000000003
9000;124.0;30853.0;117.05999999999995
10000;151.5;32500.0;150.0
